playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),85,Uptown Special,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,['pop soul'],75,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,0ct6r3EGTcMLPtrXHDvVjc,The Nights,86,The Days / Nights,1vCWHaC5f2uS3yhpwWbIA6,Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",81,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,6TrNRd98WksT9Kkmx9uj6R,Let It Rock,67,In The City,0Chxmm4XMM87mJOHvyiUzL,Kevin Rudolf,"['pop rap', 'wrestling']",52,0.607,0.783,7,-4.41,1,0.0397,0.000683,0.0,0.0678,0.434,113.172,231173,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),75,Supernatural (Remastered),6GI52t8N5F02MxU0g5U69P,Santana,"['blues rock', 'classic rock', 'mexican classic rock']",70,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0qwcGscxUHGZTgq0zcaqk1,Here's to Never Growing Up,69,Avril Lavigne (Expanded Edition),0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop']",76,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,214320,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2OpBganfGk2GVdSlRdxzaX,Better,76,Suncity,6LuN9FCkKOj5PcnpouEgny,Khalid,"['pop', 'pop r&b']",84,0.695,0.586,0,-10.315,0,0.0658,0.102,0.317,0.113,0.112,98.035,229320,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,3gE4eQH3K83Sght0ZLvuBK,MIA,77,X 100PRE,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,210368,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,5cc9Zbfp9u10sfJeKZ3h16,3005,79,Because the Internet,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",79,0.664,0.447,6,-7.272,0,0.289,0.112,0.0,0.091,0.659,83.138,234215,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,70,LOVE FOR GUALA,2HUwZ0kumzCSlhFcjFZfpp,Flipp Dinero,"['melodic rap', 'trap']",57,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,4r6eNCsrZnQWJzzvFh4nlg,Firework,73,Teenage Dream,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],84,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,3ItzRpwvKtkDSNdRSjXu7Z,Chelsea Dagger,63,Costello Music,3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,"['garage rock', 'modern rock', 'scottish rock']",60,0.512,0.817,7,-3.154,1,0.142,0.0505,0.0,0.0775,0.552,154.607,215173,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,75,Slime & B,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['r&b', 'rap']",87,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,86,Un Verano Sin Ti,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4yHFxB8kzzeuNvoouR8N0N,Damaged,57,Welcome to the Dollhouse,3FD9VAd0ppjmKbfxF4LzUh,Danity Kane,"['dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",45,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,244267,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),78,What It Is (Versions),4E2rKHVDssGJm2SCDOMMJB,Doechii,['alternative r&b'],68,0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,189825,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,81,Ella Baila Sola,0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",78,0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,165671,3
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2DEZmgHKAvm41k4J3R2E9Y,Safaera,76,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,295177,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,66,Eenie Meenie EP,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,"['dance pop', 'miami hip hop', 'pop']",71,0.734,0.639,1,-3.241,1,0.0316,0.0348,0.0,0.102,0.836,121.212,201653,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),82,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,"['sad lo-fi', 'sad rap']",69,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,1rDQ4oMwGJI7B4tovsBOxc,First Class,8,First Class,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,173948,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,1dHJETCn2X1R1YwVlMvSza,Wanna Get To Know You,64,Beg For Mercy,6evKD5JWJON3qPBJtUEmtY,G-Unit,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']",62,0.513,0.826,10,-3.651,0,0.132,0.106,0.0,0.0675,0.889,76.91,265027,1
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3Dv1eDb0MEgF93GpLXlucZ,Say So,77,Hot Pink,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"['dance pop', 'pop']",87,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,04OxTCLGgDKfO0MMA2lcxv,Blind Faith,62,No More Idols,3jNkaOXasoc7RsxdchvEVq,Chase & Status,"['dancefloor dnb', 'drum and bass', 'uk dance']",71,0.45,0.846,9,-4.712,0,0.0472,0.00523,0.0,0.228,0.402,140.042,233667,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,74,hopeless fountain kingdom (Deluxe),26VFTg2z8YR0cCuwLzESi2,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']",81,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,5eqK0tbzUPo2SoeZsov04s,Bank Account,77,Issa Album,1URnnhqYAYcrqrcwql10ft,21 Savage,"['atl hip hop', 'hip hop', 'rap']",91,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,220307,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4675yUu8AUbE72T94BkLCD,Beautiful,65,The Best Of Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",82,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,299147,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,75,Late Registration,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",94,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,236600,1
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,6OfOzTitafSnsaunQLuNFw,DOGTOOTH,73,CALL ME IF YOU GET LOST: The Estate Sale,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","['hip hop', 'rap']",85,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,161041,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),75,Eastside (with Halsey & Khalid),5CiGnKThu5ctn9pBxv7DGa,benny blanco,['pop'],73,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,84,Happier Than Ever,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'pop']",89,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0SiywuOBRcynK0uKGWdCnn,Bad Romance,84,The Fame Monster (Deluxe Edition),1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",85,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),76,STAR WALKIN' (League of Legends Worlds Anthem),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,['lgbtq+ hip hop'],76,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,210576,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2Xnv3GntqbBH1juvUYSpHG,So Am I,70,Heaven & Hell,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,['pop'],80,0.681,0.657,6,-4.671,1,0.0432,0.0748,0.0,0.353,0.628,130.089,183027,4
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,67,No Strings Attached,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']",70,0.55,0.587,2,-6.279,1,0.0329,0.354,0.0,0.128,0.466,165.975,284760,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5UsLjwBaTHBX4ektWIr4XX,Forever,75,Relapse: Refill,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,357707,5
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,4wFjTWCunQFKtukqrNijEt,MotorSport,69,Culture II,6oMuImdp5ZcFhWP0ESe6mG,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",76,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,81,Minutes to Midnight,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",86,0.529,0.967,1,-3.647,0,0.0508,0.114,0.0,0.61,0.596,140.127,166373,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),74,Perfect Ten,0YinUQ50QDB7ZxSCLyQ40k,Mustard,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",71,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,6Knv6wdA0luoMUuuoYi2i1,My House,79,My House,0jnsk9HBra6NMjO2oANoPY,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",80,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,3Tu7uWBecS6GsLsL8UONKn,Don't Stop the Party (feat. TJR),68,Global Warming: Meltdown (Deluxe Version),0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'miami hip hop', 'pop']",84,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,206120,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,02kDW379Yfd5PzW5A6vuGt,Lemonade,15,"Lemonade (feat. Gunna, Don Toliver & NAV)",6MPCFvOQv5cIGfw3jODMF0,Internet Money,"['pop rap', 'trap']",67,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,195429,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,4Ub8UsjWuewQrPhuepfVpd,Pompeii,76,All This Bad Blood,7EQ0qTo7fWT7DPxmxtSYEc,Bastille,"['metropopolis', 'modern rock', 'pop']",76,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,01TuObJVd7owWchVRuQbQw,#thatPOWER,67,#willpower (Deluxe),085pc2PYOi8bGKj0PNjekA,will.i.am,"['dance pop', 'pop']",73,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,279507,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,3LlAyCYU26dvFZBDUIMb7a,Demons,76,Night Visions,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"['modern rock', 'pop', 'rock']",87,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,2JpUkUR0OsOlUUfm6iS8ic,Money Maker,59,Release Therapy,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,230613,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,87,Until I Found You (Em Beihold Version),5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,['gen z singer-songwriter'],77,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,176440,3
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,3xKsf9qdS1CyvXSMEid6g8,Pink + White,89,Blonde,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"['lgbtq+ hip hop', 'neo soul']",85,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516,3
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,0Ss50OU9tCozI7JIywkv14,Soul Survivor,67,Let's Get It: Thug Motivation 101,4yBK75WVCQXej1p04GWqxH,Jeezy,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']",70,0.682,0.483,10,-7.718,1,0.0451,0.00103,0.0,0.159,0.108,84.012,280013,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,3G6hD9B2ZHOsgf4WfNu7X1,Team,77,Pure Heroine,163tK9Wjr9P9DmM0AVK7lm,Lorde,"['art pop', 'metropopolis', 'nz pop', 'pop']",76,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,21pySLskKIKrhDziCX5ojQ,When I Grow Up,72,Doll Domination (Deluxe),6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",69,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,245680,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",63,Dangerously In Love,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['pop', 'r&b']",93,0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,7qiZfU4dY1lWllzX7mPBI3,Shape of You,86,÷ (Deluxe),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",87,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),77,The Off-Season,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,218802,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,79,My Everything (Deluxe),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,['pop'],94,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,2sXf2JdbB2GlNju00kw9WE,Skate,0,Skate,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",89,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203123,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),69,R.E.D. (Deluxe Edition),21E3waRsmPlU7jZsS13rcj,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",81,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,7sapKrjDij2fpDVj0GxP66,She Will Be Loved,72,Songs About Jane,04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],85,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,257133,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,7BMO7O7ImjV8HNTH74Tshv,Cleanin' Out My Closet,74,The Eminem Show,7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",90,0.908,0.758,9,-4.753,0,0.174,0.0687,0.0,0.0783,0.87,148.015,297840,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,0uVyZywUNOp6S0dU5r8TS8,Prayer in C - Robin Schulz Radio Edit,66,Prayer,50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,"['french indie pop', 'french rock']",63,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,189399,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1DWZUa5Mzf2BwzpHtgbHPY,Good News,72,Circles,4LLpKhyESsyAXpc4laK94U,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",82,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),74,Chris Brown (Expanded Edition),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['r&b', 'rap']",87,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,229040,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,72,The Definition Of X: Pick Of The Litter,1HwM5zlC5qNWhJtM00yXzG,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",71,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,217587,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,72,One Of The Boys,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],84,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,72,Beautiful Soul,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,"['dance pop', 'pop', 'post-teen pop']",59,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975,214227,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,86,Wiped Out!,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",84,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,71,No Strings Attached,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']",70,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4ZC8hXXqu2hPcDLw9QTdtQ,Smile,64,Happy Hour,2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,"['country', 'pop rock', 'post-grunge']",61,0.541,0.812,4,-3.764,1,0.0336,0.203,0.0,0.42,0.607,141.056,201627,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,7BKLCZ1jbUBVqRi2FVlTVw,Closer,86,Closer,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,['pop'],81,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4JehYebiI9JE8sR8MisGVb,Halo,75,I AM...SASHA FIERCE,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['pop', 'r&b']",93,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,0HMjXBAZmSYOTTi33WpMso,History,73,Made In The A.M. (Deluxe Edition),4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",84,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,187427,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,74,The Sweet Escape,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,"['dance pop', 'pop']",73,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,0k4d5YPDr1r7FX77VdqWez,You Right,79,Planet Her,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"['dance pop', 'pop']",87,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,6rmXhRIemCTPyMYZRDN7Qg,Black Magic,74,Get Weird (Expanded Edition),3e7awlrlDSwF3iM0WBjGMp,Little Mix,"['girl group', 'pop', 'talent show', 'uk pop']",74,0.776,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.849,111.988,211786,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,0rimetBQIYXE3uMCbuXBUa,A Woman's Worth,58,Songs In A Minor,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['neo soul', 'pop', 'r&b']",79,0.652,0.41,4,-8.323,0,0.158,0.333,0.0,0.064,0.495,75.09,303333,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,1uPrIHgYztXSkkcts9jet8,She Bangs - English Version,58,Sound Loaded,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,"['latin pop', 'mexican pop', 'puerto rican pop']",72,0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,280627,4
